data_path,label_path
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01201/BraTS2021_01201_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01201/BraTS2021_01201_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00687/BraTS2021_00687_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00687/BraTS2021_00687_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01066/BraTS2021_01066_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01066/BraTS2021_01066_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00529/BraTS2021_00529_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00529/BraTS2021_00529_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00791/BraTS2021_00791_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00791/BraTS2021_00791_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01086/BraTS2021_01086_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01086/BraTS2021_01086_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01522/BraTS2021_01522_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01522/BraTS2021_01522_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00525/BraTS2021_00525_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00525/BraTS2021_00525_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01470/BraTS2021_01470_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01470/BraTS2021_01470_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00828/BraTS2021_00828_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00828/BraTS2021_00828_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00690/BraTS2021_00690_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00690/BraTS2021_00690_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01303/BraTS2021_01303_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01303/BraTS2021_01303_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00109/BraTS2021_00109_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00109/BraTS2021_00109_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00649/BraTS2021_00649_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00649/BraTS2021_00649_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00687/BraTS2021_00687_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00687/BraTS2021_00687_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00230/BraTS2021_00230_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00230/BraTS2021_00230_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01005/BraTS2021_01005_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01005/BraTS2021_01005_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00774/BraTS2021_00774_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00774/BraTS2021_00774_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00517/BraTS2021_00517_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00517/BraTS2021_00517_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01297/BraTS2021_01297_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01297/BraTS2021_01297_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00691/BraTS2021_00691_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00691/BraTS2021_00691_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00094/BraTS2021_00094_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00094/BraTS2021_00094_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01391/BraTS2021_01391_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01391/BraTS2021_01391_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01231/BraTS2021_01231_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01231/BraTS2021_01231_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01300/BraTS2021_01300_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01300/BraTS2021_01300_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01353/BraTS2021_01353_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01353/BraTS2021_01353_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01009/BraTS2021_01009_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01009/BraTS2021_01009_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01495/BraTS2021_01495_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01495/BraTS2021_01495_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01389/BraTS2021_01389_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01389/BraTS2021_01389_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00513/BraTS2021_00513_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00513/BraTS2021_00513_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01611/BraTS2021_01611_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01611/BraTS2021_01611_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00011/BraTS2021_00011_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00011/BraTS2021_00011_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01065/BraTS2021_01065_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01065/BraTS2021_01065_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01317/BraTS2021_01317_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01317/BraTS2021_01317_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00139/BraTS2021_00139_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00139/BraTS2021_00139_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00130/BraTS2021_00130_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00130/BraTS2021_00130_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00538/BraTS2021_00538_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00538/BraTS2021_00538_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00218/BraTS2021_00218_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00218/BraTS2021_00218_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00642/BraTS2021_00642_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00642/BraTS2021_00642_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00414/BraTS2021_00414_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00414/BraTS2021_00414_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01579/BraTS2021_01579_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01579/BraTS2021_01579_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00140/BraTS2021_00140_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00140/BraTS2021_00140_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00454/BraTS2021_00454_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00454/BraTS2021_00454_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00267/BraTS2021_00267_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00267/BraTS2021_00267_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01525/BraTS2021_01525_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01525/BraTS2021_01525_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00332/BraTS2021_00332_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00332/BraTS2021_00332_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00466/BraTS2021_00466_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00466/BraTS2021_00466_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00667/BraTS2021_00667_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00667/BraTS2021_00667_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01266/BraTS2021_01266_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01266/BraTS2021_01266_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01192/BraTS2021_01192_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01192/BraTS2021_01192_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01079/BraTS2021_01079_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01079/BraTS2021_01079_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00525/BraTS2021_00525_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00525/BraTS2021_00525_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01549/BraTS2021_01549_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01549/BraTS2021_01549_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01331/BraTS2021_01331_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01331/BraTS2021_01331_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01381/BraTS2021_01381_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01381/BraTS2021_01381_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00729/BraTS2021_00729_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00729/BraTS2021_00729_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00310/BraTS2021_00310_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00310/BraTS2021_00310_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01625/BraTS2021_01625_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01625/BraTS2021_01625_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00219/BraTS2021_00219_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00219/BraTS2021_00219_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00192/BraTS2021_00192_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00192/BraTS2021_00192_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00149/BraTS2021_00149_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00149/BraTS2021_00149_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00216/BraTS2021_00216_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00216/BraTS2021_00216_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00332/BraTS2021_00332_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00332/BraTS2021_00332_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01659/BraTS2021_01659_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01659/BraTS2021_01659_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00767/BraTS2021_00767_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00767/BraTS2021_00767_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01500/BraTS2021_01500_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01500/BraTS2021_01500_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00061/BraTS2021_00061_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00061/BraTS2021_00061_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00667/BraTS2021_00667_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00667/BraTS2021_00667_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00266/BraTS2021_00266_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00266/BraTS2021_00266_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00157/BraTS2021_00157_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00157/BraTS2021_00157_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00101/BraTS2021_00101_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00101/BraTS2021_00101_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00349/BraTS2021_00349_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00349/BraTS2021_00349_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00243/BraTS2021_00243_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00243/BraTS2021_00243_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00736/BraTS2021_00736_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00736/BraTS2021_00736_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00650/BraTS2021_00650_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00650/BraTS2021_00650_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01055/BraTS2021_01055_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01055/BraTS2021_01055_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00645/BraTS2021_00645_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00645/BraTS2021_00645_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00584/BraTS2021_00584_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00584/BraTS2021_00584_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00540/BraTS2021_00540_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00540/BraTS2021_00540_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00691/BraTS2021_00691_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00691/BraTS2021_00691_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01421/BraTS2021_01421_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01421/BraTS2021_01421_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00682/BraTS2021_00682_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00682/BraTS2021_00682_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00606/BraTS2021_00606_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00606/BraTS2021_00606_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01439/BraTS2021_01439_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01439/BraTS2021_01439_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01227/BraTS2021_01227_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01227/BraTS2021_01227_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01070/BraTS2021_01070_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01070/BraTS2021_01070_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00589/BraTS2021_00589_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00589/BraTS2021_00589_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00591/BraTS2021_00591_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00591/BraTS2021_00591_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01251/BraTS2021_01251_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01251/BraTS2021_01251_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00350/BraTS2021_00350_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00350/BraTS2021_00350_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00046/BraTS2021_00046_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00046/BraTS2021_00046_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01054/BraTS2021_01054_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01054/BraTS2021_01054_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00389/BraTS2021_00389_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00389/BraTS2021_00389_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00504/BraTS2021_00504_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00504/BraTS2021_00504_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00258/BraTS2021_00258_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00258/BraTS2021_00258_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00599/BraTS2021_00599_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00599/BraTS2021_00599_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01646/BraTS2021_01646_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01646/BraTS2021_01646_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00016/BraTS2021_00016_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00016/BraTS2021_00016_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01259/BraTS2021_01259_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01259/BraTS2021_01259_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01036/BraTS2021_01036_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01036/BraTS2021_01036_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01436/BraTS2021_01436_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01436/BraTS2021_01436_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01465/BraTS2021_01465_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01465/BraTS2021_01465_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00397/BraTS2021_00397_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00397/BraTS2021_00397_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01363/BraTS2021_01363_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01363/BraTS2021_01363_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01082/BraTS2021_01082_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01082/BraTS2021_01082_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00498/BraTS2021_00498_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00498/BraTS2021_00498_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00804/BraTS2021_00804_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00804/BraTS2021_00804_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01336/BraTS2021_01336_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01336/BraTS2021_01336_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01263/BraTS2021_01263_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01263/BraTS2021_01263_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01232/BraTS2021_01232_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01232/BraTS2021_01232_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00418/BraTS2021_00418_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00418/BraTS2021_00418_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01482/BraTS2021_01482_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01482/BraTS2021_01482_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00159/BraTS2021_00159_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00159/BraTS2021_00159_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01407/BraTS2021_01407_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01407/BraTS2021_01407_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00263/BraTS2021_00263_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00263/BraTS2021_00263_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01334/BraTS2021_01334_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01334/BraTS2021_01334_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00142/BraTS2021_00142_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00142/BraTS2021_00142_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01421/BraTS2021_01421_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01421/BraTS2021_01421_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00022/BraTS2021_00022_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00022/BraTS2021_00022_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00456/BraTS2021_00456_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00456/BraTS2021_00456_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01067/BraTS2021_01067_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01067/BraTS2021_01067_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00808/BraTS2021_00808_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00808/BraTS2021_00808_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00271/BraTS2021_00271_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00271/BraTS2021_00271_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01476/BraTS2021_01476_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01476/BraTS2021_01476_transverse_label.pt
